County #,County,City Code,City,year,total_taxes,residential_taxes,total_taxes_per_capita,residential_taxes_per_capita,res_percent,non_res_taxes,non_res_taxes_per_capita
11,Phillips,SAC-11,Saco,2011,129278.43210000003,26467.24984,646.3921605000002,132.3362492,0.20473059125227427,102811.18226000003,514.0559113000002
37,Daniels,SCB-37,Scobey,2011,571245.6930900001,365412.16524,556.7696813742691,356.15220783625733,0.6396760092201328,205833.52785000007,200.61747353801178
21,Toole,SHL-21,Shelby,2011,2029844.9320499995,831445.9879899999,619.9892889584604,253.95418081551617,0.409610593825164,1198398.9440599997,366.03510814294424
25,Madison,SHR-25,Sheridan,2011,561530.4368000001,372731.06864000007,858.6092305810399,569.9251814067279,0.6637771422758254,188799.36816000007,288.684049174312
27,Richland,SID-27,Sidney,2011,2071323.7807799997,1207886.5193999996,371.5378978977578,216.66125908520172,0.583147130645671,863437.26138,154.87663881255605
15,Lake,SAI-15,St. Ignatius,2011,299310.38912999997,200966.89884000004,371.8141479875776,249.6483215403727,0.6714330879865108,98343.49028999993,122.16582644720489
36,Judith Basin,STN-36,Stanford,2011,167185.31917999993,94382.72058,421.12171078085623,237.7398503274559,0.5645395244206994,72802.59859999994,183.38186045340032
13,Ravalli,STE-13,Stevensville,2011,1416627.268624,880767.3994989999,762.4473996899892,474.04058100053817,0.6217354550534016,535859.8691250001,288.40681868945103
21,Toole,SUN-21,Sunburst,2011,242791.64309499995,92418.06463999998,670.6951466712705,255.29852110497234,0.38064763458039813,150373.57845499995,415.3966255662982
54,Mineral,SUP-54,Superior,2011,812035.3364000001,416303.12620000006,978.355826987952,501.57003156626513,0.5126662689897198,395732.2102000001,476.7857954216869
45,Prairie,TER-45,Terry,2011,268584.9094,128686.30420000001,457.5552119250426,219.22709403747874,0.4791270830795232,139898.6052,238.32811788756388
35,Sanders,THF-35,Thompson Falls,2011,813083.222424,506238.8687120001,608.1400317307405,378.63789731638,0.622616301444246,306844.35371199995,229.50213441436046
6,Gallatin,THR-06,Three Forks,2011,1158726.1473400004,805889.6329099998,613.0826176402119,426.39663116931206,0.695496200512968,352836.51443000056,186.68598647089982
43,Broadwater,TWN-43,Townsend,2011,865237.4955899998,530962.09803,440.7730492052979,270.4850219205298,0.6136605275849036,334275.39755999984,170.28802728476813
56,Lincoln,TOY-56,Troy,2011,538056.0849,306275.5515,593.8808884105961,338.05248509933773,0.5692260715849401,231780.53340000001,255.82840331125834
25,Madison,TWB-25,Twin Bridges,2011,297313.90627,178366.74668999997,776.2765176762401,465.70952138381193,0.5999273593614541,118947.15958,310.5669962924282
26,Pondera,VAL-26,Valier,2011,383376.19144999987,215049.83422,750.2469499999997,420.8411628571428,0.560936852668502,168326.35722999988,329.4057871428569
25,Madison,VIC-25,Virginia City,2011,155899.40813999998,123424.61244,811.9760840624999,642.836523125,0.7916939128413039,32474.795699999988,169.13956093749994
1,Silver Bow,WAK-01,Walkerville,2011,268255.99829,192651.05027,381.58747978662876,274.0413232859175,0.7181612023516926,75604.94802000001,107.54615650071128
6,Gallatin,WYE-06,West Yellowstone,2011,2584945.5338000003,765709.35828,15761.863010975612,4668.959501707317,0.296218759067766,1819236.1755200003,11092.903509268295
34,Sheridan,WES-34,Westby,2011,126561.13381,34769.69498,97.65519584104938,26.828468348765433,0.274726481450443,91791.43883,70.82672749228394
47,Meagher,WSS-47,White Sulphur,2011,655661.8668799999,403315.02192,701.2426383743314,431.3529646203209,0.6151265496637695,252346.84495999984,269.88967375401046
7,Flathead,WHT-07,Whitefish,2011,15565040.207314009,11637609.542896995,2422.951464401309,1811.5830546228199,0.7476761632410358,3927430.6644170135,611.368409778489
51,Jefferson,WHT-51,Whitehall,2011,605879.8083000003,340094.69304000004,564.659653588071,316.95684346691525,0.5613236955267583,265785.1152600002,247.70281012115578
52,Wibaux,WIL-52,Wibaux,2011,167340.8187,74350.90245,293.0662323992995,130.2117380910683,0.444308226932321,92989.91625000001,162.8544943082312
8,Fergus,WIN-08,Winifred,2011,64927.99850000001,39502.5066,321.4257351485149,195.55696336633665,0.608404810137494,25425.491900000008,125.86877178217824
55,Petroleum,WIN-55,Winnett,2011,70195.33084000001,43184.30444,383.5810428415301,235.9798056830601,0.6152019503751939,27011.02640000001,147.60123715847
17,Roosevelt,WOP-17,Wolf Point,2011,968900.68599,448004.00016,370.233353454337,171.1899121742453,0.46238381976398335,520896.68583000003,199.0434412800917
54,Mineral,ALB-54,Alberton,2012,325601.7561,208984.49490000002,798.0435198529411,512.216899264706,0.6418408100840093,116617.26119999998,285.8266205882352
30,Deer Lodge,ANA-30,Anaconda,2012,3594626.7351800003,2131494.4568399996,390.21132600738173,231.38237699088143,0.5929668401949572,1463132.2783400007,158.8289490165003
17,Roosevelt,BAN-17,Bainville,2012,90530.37268000001,34534.277360000015,318.768917887324,121.59956816901413,0.38146620120596647,55996.09532,197.16934971830986
39,Fallon,BAK-39,Baker,2012,753594.6246400002,343330.02703999996,404.2889617167383,184.1899286695279,0.45558980360828905,410264.5976000002,220.0990330472104
10,Carbon,BER-10,Bearcreek,2012,45914.99054999999,37633.689210000004,596.2985785714284,488.7492105194806,0.8196383960706274,8281.301339999984,107.5493680519478
6,Gallatin,BEL-06,Belgrade,2012,6952855.096000002,4295241.213999999,913.5271443962688,564.3465003284717,0.6177665368678636,2657613.882000003,349.18064406779706
2,Cascade,BLT-02,Belt ,2012,277923.70476000005,189851.82923999996,475.08325600000006,324.53304143589736,0.6831077234090046,88071.87552000009,150.5502145641027
19,Chouteau,BGS-19,Big Sandy,2012,275688.74802000006,146897.08236,450.47181049019616,240.02791235294117,0.5328366986865319,128791.66566000006,210.443898137255
40,Sweet Grass,BIG-40,Big Timber,2012,1851305.48148,693653.5363799998,1141.3720600986437,427.65322834771877,0.3746834562524324,1157651.9451000001,713.7188317509249
3,Yellowstone,BIL-03,Billings,2012,106472755.96378005,57192294.17462001,997.1973547726,535.6488046924288,0.5371542575086129,49280461.789160036,461.54855008017114
51,Jefferson,BLD-51,Boulder,2012,651370.5141599999,380258.8978,552.4771112468193,322.5266308736217,0.5837827926404953,271111.6163599999,229.9504803731976
6,Gallatin,BOZ-06,Bozeman,2012,51750708.76259998,29291264.575199995,1339.1307740354505,757.9574220520118,0.5660070224268825,22459444.187399987,581.1733519834387
10,Carbon,BRD-10,Bridger,2012,425590.74558,215932.90422,594.4004826536312,301.58226846368717,0.5073721796410872,209657.84136,292.81821418994406
9,Powder River,BRO-09,Broadus,2012,174784.46623000008,103507.82860000001,362.623373921162,214.74653236514524,0.5922026758590397,71276.63763000007,147.87684155601676
3,Yellowstone,BRD-03,Broadview,2012,132161.83666000003,51073.74609999999,664.1298324623117,256.65199045226126,0.38644851941179115,81088.09056000004,407.47784201005044
17,Roosevelt,BRC-17,Brockton,2012,40007.71184999999,2708.54409,173.19355779220777,11.72529909090909,0.06770054983786833,37299.16775999999,161.46825870129868
38,Glacier,BRW-38,Browning ,2012,445634.9406600001,83816.61469999999,430.56516005797107,80.98223642512076,0.18808357929893202,361818.3259600001,349.58292363285034
2,Cascade,CAS-02,Cascade,2012,432537.8983200001,271658.87280000007,612.659912634561,384.7859388101984,0.6280579663773681,160879.02552000002,227.87397382436262
48,Liberty,CHE-48,Chester,2012,433965.71614,230987.48585000003,494.82977895096917,263.3836782782212,0.5322712768754342,202978.23028999995,231.44610067274795
24,Blaine,CHK-24,Chinook,2012,914078.7917500001,484269.54925,734.7900255225081,389.2842035771704,0.529789722309242,429809.2425000001,345.50582194533774
31,Teton,CHT-31,Choteau,2012,957896.3961599999,570658.6425599998,570.8560167818831,340.08262369487477,0.5957415069600922,387237.75360000005,230.77339308700834
41,McCone,CIR-41,Circle,2012,582496.65772,164459.04038000005,945.6114573376624,266.9789616558442,0.2823347365180141,418037.61734,678.6324956818182
49,Park,CLP-49,Clyde Park,2012,198365.80975,149834.03225,644.0448368506493,486.47413068181817,0.7553420241060468,48531.7775,157.57070616883112
29,Rosebud,COL-29,Colstrip,2012,18408790.52892,230602.92402,7910.954245345938,99.09880705629566,0.01252678298760179,18178187.6049,7811.855438289643
7,Flathead,CFT-07,Columbia Falls,2012,4797365.13637,2938519.8557700003,1015.5302998243016,622.0406129911092,0.6125278714960346,1858845.2806000002,393.4896868331923
32,Stillwater,COL-32,Columbus,2012,4248467.229024122,739864.1367,2193.32329841204,381.9639322147651,0.1741484862223941,3508603.0923241214,1811.359366197275
26,Pondera,CON-26,Conrad,2012,1555168.2623400001,781021.5782599999,602.778396255814,302.72154196124023,0.5022103377320906,774146.6840800003,300.0568542945737
17,Roosevelt,CUL-17,Culbertson,2012,315639.37332,171702.1828,410.45432161248374,223.27982158647595,0.5439821432731262,143937.19052,187.1745000260078
38,Glacier,CUT-38,Cut Bank,2012,1787631.97569,890381.7642500001,601.086743675185,299.38862281439145,0.4980788978706457,897250.2114399999,301.6981208607935
13,Ravalli,DRB-13,Darby,2012,425408.55676999997,246925.14196,578.0007564809782,335.4961167934783,0.5804423489617342,178483.41480999996,242.50463968749995
28,Powell,DER-28,Deer Lodge,2012,1668791.2653499995,1010778.1161500001,525.7691447227472,318.45561315374925,0.6056947547229684,658013.1491999994,207.31353156899797
8,Fergus,DET-08,Denton,2012,160032.74775,79500.7035,640.130991,318.002814,0.4967777196714414,80532.04425,322.128177
18,Beaverhead,DIL-18,Dillon,2012,3425725.978480001,1610380.8416800003,812.5536002087289,381.96889034155606,0.47008454610678707,1815345.1368000007,430.5847098671728
11,Phillips,DOD-11,Dodson,2012,45109.57967999999,12304.810319999997,369.750653114754,100.85910098360654,0.2727759914255091,32804.76935999999,268.8915521311475
46,Granite,DRM-46,Drummond,2012,237123.6259,87558.32539999999,750.3912212025317,277.0833082278481,0.36925179879344944,149565.3005,473.30791297468363
31,Teton,DTT-31,Dutton,2012,177574.8835,107362.61409999999,563.7297888888888,340.83369555555555,0.6046047277851656,70212.2694,222.89609333333328
5,Lewis & Clark,EHN-05,East Helena,2012,1805303.0067000003,1097660.69772,887.5629334808261,539.6561935693215,0.6080202013990252,707642.3089800002,347.9067399115046
42,Carter,EKA-42,Ekalaka,2012,122954.18861000003,70181.63635000002,365.9350851488096,208.87391770833338,0.5707950021337626,52772.55226000001,157.06116744047623
25,Madison,ENN-25,Ennis,2012,811250.4355899999,393112.44522,958.9248647635933,464.67192106382976,0.484575943474348,418137.9903699999,494.25294369976353
56,Lincoln,EUR-56,Eureka,2012,673382.5389299999,406043.16432,608.8449719077757,367.12763500904157,0.6029903373574249,267339.37460999994,241.71733689873417
31,Teton,FRF-31,Fairfield,2012,763672.6734000001,286521.88460999995,1086.3053675675676,407.5702483783783,0.3751893901537107,477150.78879000014,678.7351191891893
27,Richland,FAR-27,Fairview ,2012,261882.02129999993,133241.95533999996,279.489883991462,142.20059267876195,0.5087861880650605,128640.06595999998,137.28929131270007
37,Daniels,FLX-37,Flaxville,2012,34242.81081,14798.488589999999,475.5945945833334,205.53456375,0.4321633721049081,19444.322220000002,270.06003083333337
29,Rosebud,FOR-29,Forsyth,2012,1012027.9822599998,477516.6873,537.1698419639065,253.45896353503184,0.4718413874620725,534511.2949599999,283.71087842887465
19,Chouteau,FOR-19,Fort Benton,2012,1277062.5936700008,680847.8449,855.3667740589423,456.026687809779,0.5331358449262781,596214.7487700008,399.3400862491633
20,Valley,FOR-20,Fort Peck,2012,164633.32134000002,110685.92934,671.9727401632654,451.77930342857144,0.672317902834578,53947.39200000002,220.19343673469393
17,Roosevelt,FRO-17,Froid,2012,85116.576,40525.68,419.29347783251234,199.63389162561577,0.47611971609384285,44590.896,219.65958620689656
10,Carbon,FRM-10,Fromberg,2012,171952.72819999998,120232.61854999998,392.58613744292234,274.5036953196347,0.6992190226267081,51720.10965,118.08244212328765
19,Chouteau,GER-19,Geraldine,2012,128007.30294,54609.898680000006,468.89121956043954,200.03625890109893,0.4266154932238275,73397.40425999998,268.8549606593406
20,Valley,GLA-20,Glasgow,2012,2200528.7304,885012.31336,659.0382540880503,265.05310373165617,0.40218166713012077,1315516.4170399997,393.9851503563941
16,Dawson,GLD-16,Glendive,2012,4531117.536920001,1609717.51356,876.2555669928448,311.29714050667184,0.3552583883432421,2921400.023360001,564.958426486173
8,Fergus,GRS-08,Grass Range,2012,57264.43713,29808.036200000006,530.2262697222222,276.00033518518524,0.5205331213215403,27456.400929999993,254.225934537037
2,Cascade,GTF-02,Great Falls,2012,52737855.215200014,27391638.661199998,889.9852374436778,462.25152574716907,0.5193923520292351,25346216.554000016,427.7337116965087
13,Ravalli,HAM-13,Hamilton,2012,7315757.432669998,2027592.556,1653.2785158576266,458.21300700564973,0.2771541531633313,5288164.876669998,1195.065508851977
22,Big Horn,HAR-22,Hardin,2012,1595041.6786800006,756423.6913200001,428.5442446749061,203.23043829124128,0.47423443627253004,838617.9873600005,225.31380638366483
24,Blaine,HRL-24,Harlem,2012,522508.80512000003,191426.37356000004,624.263805400239,228.7053447550777,0.36636009132140235,331082.43156,395.5584606451613
44,Wheatland,HAR-44,Harlowton,2012,454201.46310000005,225582.16989,468.2489310309279,232.55893803092783,0.496656634151648,228619.29321000006,235.68999300000007
12,Hill,HVR-12,Havre,2012,6750977.516640001,3789856.03248,694.9024721194031,390.1035545527535,0.5613788556010822,2961121.484160001,304.7989175666496
5,Lewis & Clark,HLN-05,Helena,2012,43365097.43319002,18643181.107519995,1476.1078845799584,634.5966746381645,0.4299121231364098,24721916.325670023,841.5112099417939
12,Hill,HIN-12,Hingham,2012,80040.74683,34048.09397,667.0062235833334,283.73411641666667,0.42538451124544563,45992.65286,383.27210716666673
36,Judith Basin,HOB-36,Hobson,2012,83394.33725000003,49074.80099999999,372.2961484375001,219.08393303571424,0.5884668266249694,34319.536250000034,153.21221540178587
35,Sanders,HOT-35,Hot Springs,2012,340545.20359999995,230307.3766,622.5689279707494,421.0372515539305,0.6762901787056619,110237.82699999996,201.53167641681893
33,Treasure,HYS-33,Hysham,2012,130909.32650000002,88525.67018000002,414.2700205696203,280.144525886076,0.6762365413284744,42383.65632000001,134.12549468354433
14,Custer,ISM-14,Ismay,2012,24665.386530000003,5358.71917,1233.2693265000003,267.9359585,0.21725664681890552,19306.667360000003,965.3333680000003
10,Carbon,JOL-10,Joliet,2012,282741.7795199999,195224.96448,461.99637176470577,318.99504,0.690470877036376,87516.81503999993,143.00133176470575
50,Garfield,JOR-50,Jordan,2012,171028.53558999996,89602.51530999997,451.26262688654344,236.41824620052765,0.523903891247719,81426.02027999998,214.8443806860158
44,Wheatland,JUG-44,Judith Gap,2012,67241.35604999999,20707.614380000003,555.7136863636363,171.13730892561986,0.3079594998738876,46533.74166999999,384.5763774380164
7,Flathead,KOT-07,Kalispell,2012,30000231.800789997,14624069.256840006,1459.2262172668902,711.3220125901067,0.4874652087339842,15376162.543949991,747.9042046767835
21,Toole,KEV-21,Kevin,2012,78800.39196000001,38204.48142,539.7287120547945,261.67453027397255,0.4848260328374132,40595.91054000001,278.054181780822
3,Yellowstone,LAU-03,Laurel,2012,4978732.152460002,2964020.6989799994,717.2932073851033,427.0307879239302,0.5953364447443653,2014711.453480003,290.2624194611731
53,Golden Valley,LAV-53,Lavina,2012,82949.25276999998,36833.19069,490.82398088757384,217.94787390532545,0.444044876355069,46116.062079999974,272.8761069822484
8,Fergus,LEW-08,Lewistown,2012,4699390.4007600015,2614227.7795199994,787.8273932539818,438.2611533143335,0.5562908285077183,2085162.621240002,349.56623993964826
56,Lincoln,LIB-56,Libby,2012,1641681.26224,887647.7152600001,614.8618959700375,332.4523278127341,0.5406943087410554,754033.54698,282.4095681573034
18,Beaverhead,LIM-18,Lima,2012,142689.37239,112257.82952999999,628.587543568282,494.5278833920704,0.786728735642454,30431.542860000016,134.05966017621154
49,Park,LVM-49,Livingston,2012,7414580.968700006,4400883.211180002,1050.5215314111654,623.5312002238597,0.5935444268203341,3013697.7575200032,426.9903311873056
22,Big Horn,LOG-22,Lodge Grass,2012,42503.028240000014,17855.40546,97.93324479262677,41.14148723502304,0.4200972542280201,24647.622780000012,56.791757557603724
11,Phillips,MAL-11,Malta,2012,1257021.9782999998,545344.1867000001,649.9596578593588,281.97734576008276,0.43383822726594257,711677.7915999998,367.98231209927604
6,Gallatin,MAN-06,Manhattan,2012,1434914.3061499994,953436.8244699998,929.3486438795333,617.510896677461,0.6644555848273296,481477.4816799996,311.83774720207225
34,Sheridan,MED-34,Medicine Lake,2012,109378.48699999998,64998.475999999995,461.51260337552736,274.2551729957806,0.5942528351118992,44380.010999999984,187.25743037974678
23,Musselshell,MEL-23,Melstone,2012,85968.01191999999,36477.03228000001,803.4393637383176,340.90684373831783,0.42430936188154217,49490.97963999998,462.5325199999998
14,Custer,MIC-14,Miles City,2012,6188369.3809199985,3352242.47508,728.2148012379382,394.47428513532594,0.5417004494617993,2836126.9058399987,333.7405161026123
4,Missoula,MSS-04,Missoula,2012,86126065.57599,49654147.71617003,1260.2031748092709,726.5432848451198,0.5765286894750766,36471917.85981998,533.659889964151
8,Fergus,MOO-08,Moore,2012,176951.355,55657.988750000004,893.6937121212122,281.1009532828283,0.3145383585788309,121293.36625,612.5927588383839
20,Valley,NAS-20,Nashua,2012,149972.37394999998,65967.62024999999,510.1101154761904,224.37966071428568,0.43986514657688397,84004.75369999999,285.73045476190475
2,Cascade,NEI-02,Neihart,2012,171368.80526,134623.83388,3360.1726521568626,2639.6830172549016,0.7855795789423244,36744.97138,720.4896349019609
20,Valley,OPH-20,Opheim,2012,47728.7775,16859.83125,554.9857848837208,196.04454941860465,0.3532424699124129,30868.946249999997,358.94123546511616
34,Sheridan,OUT-34,Outlook,2012,49031.09568,28311.183760000004,961.3940329411764,555.1212501960784,0.5774128309261557,20719.911919999995,406.27278274509797
46,Granite,PHI-46,Phillipsburg,2012,655648.03014,390108.63840000005,783.3309798566308,466.0796157706094,0.5949970418071727,265539.39174,317.25136408602145
13,Ravalli,PIN-13,Pinesdale,2012,134541.22109999997,127006.28850000001,144.51258979591833,136.4192142857143,0.943995360392935,7534.932599999956,8.093375510204027
35,Sanders,PLS-35,Plains,2012,685215.3609999998,351480.76291999995,645.8203213949103,331.27310360037694,0.5129493337788731,333734.59807999985,314.5472177945333
34,Sheridan,PLW-34,Plentywood,2012,1047536.9036800002,581365.5900600001,574.6225472737248,318.9059737026879,0.5549833977377417,466171.31362000015,255.71657357103686
39,Fallon,PLV-39,Plevna,2012,32435.577119999998,16032.22542,182.22234337078652,90.06868213483146,0.4942790245626436,16403.3517,92.15366123595506
15,Lake,POL-15,Polson,2012,5417334.007200002,3979740.0297599994,1160.277148682802,852.3752473249089,0.7346307287811047,1437593.9774400024,307.90190135789305
17,Roosevelt,POP-17,Poplar,2012,252672.63336000004,95395.12667999999,302.2399920574163,114.10900320574162,0.3775443561554369,157277.50668000005,188.13098885167472
10,Carbon,RED-10,Red Lodge,2012,3719382.943949998,2470116.7306799986,1730.7505555839916,1149.4261194416001,0.664120034936958,1249266.2132699993,581.3244361423915
,,,Rexford,2012,,,0.0,0.0,,,0.0
16,Dawson,RIC-16,Richey,2012,82738.21772,32417.972320000004,462.22468,181.10599061452515,0.39181376168517257,50320.2454,281.1186893854748
15,Lake,RNN-15,Ronan,2012,1102077.5679599994,544850.00564,569.8436235573937,281.72182297828334,0.4943844439630003,557227.5623199994,288.12180057911036
23,Musselshell,RND-23,Roundup,2012,818795.5064599998,451829.92370000004,435.9933474227901,240.59101368477104,0.5518226713938043,366965.5827599998,195.40233373801908
53,Golden Valley,RYE-53,Ryegate,2012,79857.24948,50397.721130000005,341.2702969230769,215.37487662393164,0.6310976330661371,29459.528349999993,125.89542029914526
11,Phillips,SAC-11,Saco,2012,133213.37862,27500.151419999995,679.6600950000001,140.30689499999997,0.2064368587065568,105713.22720000001,539.3532000000001
37,Daniels,SCB-37,Scobey,2012,620529.75942,383384.31552000006,598.389353346191,369.705222295082,0.6178338906394171,237145.44389999995,228.68413105110898
21,Toole,SHL-21,Shelby,2012,2154291.6851999997,870212.7198999999,647.3232227163461,261.4821874699519,0.4039437769167323,1284078.9652999998,385.8410352463942
25,Madison,SHR-25,Sheridan,2012,544358.7712800002,357428.8549,823.5382318910745,540.7395686838124,0.6566053010582433,186929.91638000024,282.79866320726205
27,Richland,SID-27,Sidney,2012,2430910.1170200007,1367713.5472000001,405.0841721413099,227.9142721546409,0.5626343555954467,1063196.5698200006,177.169899986669
15,Lake,SAI-15,St. Ignatius,2012,314488.25946000003,218738.71032,390.18394473945415,271.3879780645161,0.6955385574507322,95749.54914000002,118.79596667493803
36,Judith Basin,STN-36,Stanford,2012,182496.2048,103926.144,458.53317788944724,261.1209648241206,0.5694701657708117,78570.0608,197.41221306532663
13,Ravalli,STE-13,Stevensville,2012,1369687.59791,843298.9820099999,731.2800843085959,450.2397127656166,0.6156870977708975,526388.6159000001,281.04037154297924
21,Toole,SUN-21,Sunburst,2012,249971.61844000005,96333.62284000003,681.1215761307903,262.48943553133523,0.3853782419027811,153637.99560000002,418.6321405994551
54,Mineral,SUP-54,Superior,2012,805989.8962499999,412280.8952899999,985.317721577017,504.01087443765266,0.5115211706848986,393709.00096,481.3068471393643
45,Prairie,TER-45,Terry,2012,279889.40192,126721.62384,475.19423076400676,215.14706933786078,0.45275606354048553,153167.77807999996,260.047161426146
35,Sanders,THF-35,Thompson Falls,2012,823220.38224,516465.48642,613.8854453691275,385.1345909172259,0.6273720835418173,306754.89582,228.7508544519016
6,Gallatin,THR-06,Three Forks,2012,1221960.7008799997,852963.9630900001,642.7988957811676,448.6922478116781,0.6980289648232835,368996.7377899996,194.10664796948953
43,Broadwater,TWN-43,Townsend,2012,905547.5699199998,559582.8569600001,455.9655437663645,281.7637749043304,0.6179497086049673,345964.7129599997,174.2017688620341
56,Lincoln,TOY-56,Troy,2012,552272.77088,320747.33874,613.6364120888888,356.3859319333333,0.5807770284037654,231525.43214,257.2504801555555
25,Madison,TWB-25,Twin Bridges,2012,319593.33352,189885.88862999997,834.4473460052219,495.7856099999999,0.5941484652968113,129707.44489000001,338.661736005222
26,Pondera,VAL-26,Valier,2012,404153.00693,219186.69466,797.1459702761341,432.320896765286,0.5423359245177248,184966.31226999997,364.8250735108481
25,Madison,VIC-25,Virginia City,2012,146990.77820000003,116363.59272,761.6102497409328,602.9201695336787,0.7916387282586682,30627.18548000003,158.69008020725403
1,Silver Bow,WAK-01,Walkerville,2012,291555.836,208026.1768,414.7309189189189,295.9120580369843,0.7135037310657708,83529.65920000002,118.8188608819346
6,Gallatin,WYE-06,West Yellowstone,2012,2538946.6489200005,767741.4808799999,14344.33134983051,4337.522490847457,0.3023858265027256,1771205.1680400006,10006.808858983053
34,Sheridan,WES-34,Westby,2012,146309.86430000002,43872.561200000004,111.9432779648049,33.5673765876052,0.29986058294772133,102437.30310000002,78.37590137719971
47,Meagher,WSS-47,White Sulphur,2012,619799.5021500002,362714.41365,656.5672692266951,384.23137039194916,0.5852124959632801,257085.0885000002,272.33589883474593
7,Flathead,WHT-07,Whitefish,2012,17801571.43308999,13577071.377839994,2745.46135612122,2093.9345123133858,0.7626894866484992,4224500.0552499965,651.5268438078342
51,Jefferson,WHT-51,Whitehall,2012,600864.27104,329068.17064,562.0807025631432,307.8280361459308,0.5476580760417583,271796.1004,254.25266641721237
52,Wibaux,WIL-52,Wibaux,2012,177143.4819,74741.22591000002,294.25827558139537,124.15486031561466,0.42192478723090976,102402.25598999999,170.1034152657807
8,Fergus,WIN-08,Winifred,2012,77566.23378,39857.69031,383.9912563366336,197.31529856435643,0.513853623769433,37708.54347,186.6759577722772
55,Petroleum,WIN-55,Winnett,2012,73370.39904999999,45635.59949000001,384.13821492146593,238.92984026178016,0.6219892501729553,27734.799559999985,145.20837465968577
17,Roosevelt,WOP-17,Wolf Point,2012,1018989.1463399997,441476.10011999996,377.2636602517585,163.44912999629764,0.43324907012571395,577513.0462199998,213.81453025546085
54,Mineral,ALB-54,Alberton,2013,349673.64189,207108.29024,836.5398131339714,495.4743785645933,0.5922902541940862,142565.35165000003,341.0654345693781
30,Deer Lodge,ANA-30,Anaconda,2013,3750049.1993359705,2156805.10809,405.1917017110719,233.0421510632091,0.5751404830827047,1593244.0912459702,172.1495506478628
17,Roosevelt,BAN-17,Bainville,2013,96348.27679999999,41653.655999999995,328.83370921501705,142.1626484641638,0.4323238295840492,54694.6208,186.67106075085326
39,Fallon,BAK-39,Baker,2013,823559.1390419687,354358.9649600001,436.2071711027377,187.6901297457628,0.4302774969775934,469200.1740819686,248.5170413569749
10,Carbon,BER-10,Bearcreek,2013,48430.584409999996,39612.251520000005,620.9049283333333,507.84937846153855,0.817918098709146,8818.33288999999,113.05554987179471
6,Gallatin,BEL-06,Belgrade,2013,7251179.308592854,4313718.183600001,945.0253236795066,562.1944719927018,0.5948988433492635,2937461.124992853,382.83085168680486
2,Cascade,BLT-02,Belt ,2013,292011.70782,197252.091,498.3134945733789,336.6076638225256,0.6754937754810463,94759.61682000002,161.7058307508533
19,Chouteau,BGS-19,Big Sandy,2013,311837.1173062212,134330.35224000007,517.1428147698527,222.77007004975135,0.4307708889833306,177506.76506622115,294.3727447201014
40,Sweet Grass,BIG-40,Big Timber,2013,1425011.5091999995,733822.5429800001,861.0341445317217,443.397306936556,0.5149590289217858,691188.9662199994,417.63683759516573
3,Yellowstone,BIL-03,Billings,2013,111521186.40791951,58754764.54103997,1027.0782771195652,541.1146014591869,0.5268484530475511,52766421.86687954,485.96367566037827
51,Jefferson,BLD-51,Boulder,2013,649288.5181154005,372154.95665,544.2485482945519,311.9488320620285,0.5731734756841265,277133.56146540045,232.29971623252345
6,Gallatin,BOZ-06,Bozeman,2013,57287276.18932841,31817232.934650008,1439.8129131730273,799.6690694342517,0.5553979007397281,25470043.254678402,640.1438437387756
10,Carbon,BRD-10,Bridger,2013,433724.1207245227,232104.24188000007,594.9576415974248,318.38716307270244,0.5351425728693096,201619.8788445226,276.5704785247223
9,Powder River,BRO-09,Broadus,2013,177373.32160000002,102861.26249999998,367.2325498964804,212.9632763975155,0.5799139440595557,74512.05910000004,154.2692734989649
3,Yellowstone,BRD-03,Broadview,2013,131033.30439,49265.79884999999,665.1436771065991,250.08019720812177,0.375979214439774,81767.50554000001,415.0634798984773
17,Roosevelt,BRC-17,Brockton,2013,38238.95344,2579.90364,162.02946372881354,10.931795084745763,0.06746794584867698,35659.0498,151.09766864406777
38,Glacier,BRW-38,Browning ,2013,451942.4999295701,80953.38365,432.06739955025824,77.393292208413,0.1791231930225983,370989.11627957015,354.67410734184523
2,Cascade,CAS-02,Cascade,2013,442659.6906399999,275506.2279199999,624.3437103526092,388.5842424823694,0.6223883352054745,167153.46272,235.75946787023975
48,Liberty,CHE-48,Chester,2013,457969.41226649913,235431.63150000002,531.9040792874555,273.43975783972127,0.5140771964110976,222537.7807664991,258.4643214477342
24,Blaine,CHK-24,Chinook,2013,923451.9782722924,464890.54540000006,747.7343953621801,376.4295914170041,0.503426876912186,458561.43287229235,371.304803945176
31,Teton,CHT-31,Choteau,2013,988585.1158125872,578057.7899000001,589.8479211292287,344.90321593078767,0.5847324430176697,410527.3259125871,244.944705198441
41,McCone,CIR-41,Circle,2013,574669.9398256718,165287.63103999998,923.9066556682827,265.73574122186494,0.2876218496658109,409382.30878567183,658.1709144464178
49,Park,CLP-49,Clyde Park,2013,212885.30284999995,157933.70000999997,684.5186586816718,507.8254019614147,0.7418722565422041,54951.60283999998,176.69325672025712
29,Rosebud,COL-29,Colstrip,2013,13994255.34560634,237276.30864000003,6034.607738510712,102.31837371280726,0.01695526505556408,13756979.03696634,5932.289364797904
7,Flathead,CFT-07,Columbia Falls,2013,4640153.069485613,2802007.8190200008,968.5145208694663,584.848219373826,0.6038610746370526,1838145.2504656124,383.66630149564025
