County #,County,year,total_taxes,residential_taxes,total_taxes_per_capita,residential_taxes_per_capita,res_per_income,fips,region,res_percent,non_res_taxes,non_res_taxes_per_capita
39,Fallon,2005,3280108.2363800006,400029.06958999997,1209.4794381932156,147.50334424410028,0.004449909557599893,30025,Plains,0.12195605777676435,2880079.1667900006,1061.9760939491152
39,Fallon,2006,4451039.5723899985,414690.49896999996,1635.2092477553265,152.34772188464362,0.004540423493917861,30025,Plains,0.09316711123898876,4036349.0734199984,1482.861525870683
39,Fallon,2007,5160783.65464,435811.43345,1864.4449619364163,157.4463271134393,0.00422297900629845,30025,Plains,0.08444675510824157,4724972.22119,1706.998634822977
39,Fallon,2008,5768994.781415999,466921.79172000004,2055.2172359871747,166.34192793729963,0.004071270429255278,30025,Plains,0.08093642123305823,5302072.989695999,1888.875308049875
39,Fallon,2009,5907610.26669,470357.98364999995,2049.830071717557,163.20540723455932,0.003979407296654765,30025,Plains,0.07961899353823468,5437252.28304,1886.6246644829978
39,Fallon,2010,6891879.4094,478237.53875999997,2385.5588125302875,165.53739659397715,0.0037347427100139787,30025,Plains,0.06939145483418069,6413641.87064,2220.0214159363104
39,Fallon,2011,7542701.83538,489249.8197,2574.3009677064847,166.97946064846417,0.003504127743677527,30025,Plains,0.06486400104072941,7053452.01568,2407.3215070580204
39,Fallon,2012,8025399.8022000035,509698.39209,2652.1479848645085,168.4396536979511,0.002997714461003711,30025,Plains,0.06351065425429352,7515701.410110003,2483.7083311665574
39,Fallon,2013,9222407.050030002,522120.6944900001,3026.7171152051205,171.35565949786678,0.003035161922115519,30025,Plains,0.05661436235221276,8700286.355540002,2855.3614557072538
39,Fallon,2014,9899361.317869999,550763.7506899999,3183.074378736334,177.09445359807071,0.003161039691738169,30025,Plains,0.05563629137324036,9348597.567179998,3005.9799251382633
39,Fallon,2015,12076827.914309999,864983.2721300002,3808.523467142857,272.7793352664775,0.0052916474295554945,30025,Plains,0.0716233830826611,11211844.64218,3535.7441318763795
39,Fallon,2016,12171450.259270003,989424.7171499999,3944.0862797375253,320.6172122974724,0.006889328680796841,30025,Plains,0.0812906182972268,11182025.542120002,3623.4690674400526
39,Fallon,2017,13184309.132809991,1017310.158729999,4383.081493620342,338.201515535239,0.007034853459166025,30025,Plains,0.07716067246924285,12166998.974079993,4044.879978085103
39,Fallon,2018,14294501.430209985,1121044.5329500001,4895.377202126707,383.9193605993151,0.007754498142383809,30025,Plains,0.07842487815495165,13173456.897259984,4511.457841527392
8,Fergus,2002,10547986.922308004,4029769.6987039996,904.1648313310478,345.4285700929196,0.015201343297273032,30027,Plains,0.3820415903418893,6518217.223604004,558.7362612381282
8,Fergus,2003,10727330.402209999,4127645.58521,927.5685605023777,356.90839474362303,0.014587845899855453,30027,Plains,0.3847784519025945,6599684.816999999,570.6601657587547
8,Fergus,2004,11324391.206168354,4368237.6927389745,980.8064443242988,378.33342220153946,0.014599676113178013,30027,Plains,0.38573708848557015,6956153.513429379,602.4730221227594
8,Fergus,2005,12040534.151910005,4580111.5401,1052.1263676957362,400.2194634830479,0.01455639525085334,30027,Plains,0.38039105925989597,7460422.611810005,651.9069042126883
8,Fergus,2006,13005887.506119996,4918099.720019999,1130.8484050186937,427.6236605529953,0.015146922539198563,30027,Plains,0.37814410725187025,8087787.786099997,703.2247444656984
8,Fergus,2007,13427900.370290006,5091586.589400001,1171.4124025377305,444.17574713425813,0.01384192658017932,30027,Plains,0.37917965199275877,8336313.780890005,727.2366554034724
8,Fergus,2008,14500571.590660008,5679942.271379995,1266.6467147676456,496.1514912106914,0.014866701577718553,30027,Plains,0.3917047156291766,8820629.319280013,770.4952235569542
8,Fergus,2009,14370979.971049996,5401535.371689998,1241.98254006136,466.81664261429415,0.014749387314463118,30027,Plains,0.37586409434647217,8969444.599359998,775.1658974470658
8,Fergus,2010,14765227.115560008,5506388.48826,1274.182526368658,475.1802285346911,0.014034772195116977,30027,Plains,0.3729294812172049,9258838.62730001,799.002297833967
8,Fergus,2011,15323612.321710007,5711554.915869999,1336.7890012832597,498.26004674779716,0.013923795690088515,30027,Plains,0.37272901427935823,9612057.40584001,838.5289545354626
8,Fergus,2012,15077807.174070025,5646862.565800006,1323.427295187398,495.64316385499916,0.013082100613926175,30027,Plains,0.3745148416217423,9430944.60827002,827.7841313323988
8,Fergus,2013,15601387.26526,5810072.965159997,1360.7838870702137,506.76606761098975,0.013249669823195519,30027,Plains,0.37240745751484755,9791314.300100002,854.017819459224
8,Fergus,2014,15717671.341769982,6014433.971579995,1387.3838239712227,530.8883371506748,0.013573720184836614,30027,Plains,0.3826542647953538,9703237.370189987,856.4954868205479
8,Fergus,2015,16595642.811340014,6419029.737980005,1467.8615612365127,567.7542665823461,0.013874303452197756,30027,Plains,0.38679006356980644,10176613.073360007,900.1072946541666
8,Fergus,2016,18146489.02815475,6449454.11814001,1601.2078909516235,569.0862188423198,0.014134488700525125,30027,Plains,0.35541057601465026,11697034.91001474,1032.1216721093037
8,Fergus,2017,20173915.21031002,7167892.9027800085,1787.9921306664912,635.2825403509712,0.01541286783565098,30027,Plains,0.35530499796672127,13006022.307530012,1152.70959031552
8,Fergus,2018,21041339.977059975,7340306.476680004,1893.3987201529717,660.5152953009992,0.015077358566683723,30027,Plains,0.34885166461274186,13701033.500379972,1232.8834248519724
7,Flathead,2002,68980578.208822,43688779.24152,889.1197583081603,563.1230970898264,0.02155379063847674,30029,Kalispell,0.6333489856994646,25291798.967301995,325.9966612183339
7,Flathead,2003,74822666.794006,47573034.42482999,939.4757454390971,597.3285087808092,0.02212232134462304,30029,Kalispell,0.6358104631020854,27249632.369176015,342.14723665828785
7,Flathead,2004,83218344.01055299,53130621.11536001,1024.26359140095,653.9394822622374,0.0225743754369873,30029,Kalispell,0.6384484304160447,30087722.89519298,370.3241091387125
7,Flathead,2005,93384134.857276,60394229.428642005,1120.7889445184348,724.8467286202833,0.023448551303515367,30029,Kalispell,0.6467290136696748,32989905.428633988,395.9422158981515
7,Flathead,2006,99562691.69409108,64839859.54208901,1160.9591027657864,756.0706111555522,0.022343209373309872,30029,Kalispell,0.6512465506789544,34722832.152002074,404.88849161023415
7,Flathead,2007,107286291.57290614,69304099.933274,1215.7775689603507,785.3600763020454,0.022330840976529515,30029,Kalispell,0.6459734875464361,37982191.639632136,430.41749265830526
7,Flathead,2008,114457827.28704305,76726292.58715403,1268.0902646470536,850.0586371277867,0.024249048333616414,30029,Kalispell,0.6703455273070666,37731534.69988902,418.03162751926686
7,Flathead,2009,120706699.16681996,79837497.12748002,1327.7604132308873,878.2036863654165,0.02687330446229996,30029,Kalispell,0.6614172840327811,40869202.039339945,449.55672686547075
7,Flathead,2010,123879265.418277,84862444.99538001,1363.3031289497508,933.919299584888,0.02672391021811512,30029,Kalispell,0.6850415580754607,39016820.42289698,429.3838293648628
7,Flathead,2011,130024917.34668888,89117780.32967971,1424.7276261649176,976.494092125831,0.027271591770849184,30029,Kalispell,0.6853900171461953,40907137.01700917,448.23353403908663
7,Flathead,2012,144720812.75943992,100355711.41940999,1580.007781641355,1095.6461752214639,0.02858421250615871,30029,Kalispell,0.6934435310712691,44365101.340029925,484.36160641989113
7,Flathead,2013,137495058.52657977,95500058.7335799,1479.4596122770483,1027.5895103466892,0.026653078368257657,30029,Kalispell,0.694570843177745,41994999.79299986,451.87010193035917
7,Flathead,2014,142858887.052788,100520931.30733903,1510.503473918479,1062.8475348905022,0.026521455560441033,30029,Kalispell,0.7036379281759026,42337955.74544896,447.65593902797673
7,Flathead,2015,141599380.05454707,97614402.11918503,1477.271001695813,1018.3867015731026,0.023863392971406053,30029,Kalispell,0.6893702647679806,43984977.93536204,458.88430012271044
7,Flathead,2016,143173561.76976684,98421314.57550704,1464.1669148618585,1006.507282052534,0.022960308631581328,30029,Kalispell,0.6874265985907052,44752247.19425979,457.6596328093244
7,Flathead,2017,160472063.757828,112466499.37705891,1603.2456515788274,1123.6312530178127,0.024638694486903298,30029,Kalispell,0.7008478406982079,48005564.38076909,479.6143985610147
7,Flathead,2018,166896866.8615315,117217442.41489498,1634.5451478025923,1147.997594802411,0.024254837036693427,30029,Kalispell,0.7023345891336966,49679424.44663651,486.5475530001813
6,Gallatin,2002,61498480.83146993,36334030.90579402,856.2385947798776,505.87590367835287,0.020736305971709765,30031,Bozeman,0.590811844691962,25164449.925675914,350.3626911015248
6,Gallatin,2003,67476929.11330006,39428693.707509995,905.6819649052408,529.2157965681037,0.019291930738308982,30031,Bozeman,0.5843285138436805,28048235.40579006,376.4661683371371
6,Gallatin,2004,74374018.19401486,43883142.32625747,964.3433716354813,568.9946362514582,0.018150930779200502,30031,Bozeman,0.5900332319249211,30490875.867757395,395.34873538402303
6,Gallatin,2005,83016458.35010992,49155370.775530025,1033.7001413287253,612.0703620412156,0.018022206790029225,30031,Bozeman,0.5921159701637035,33861087.574579895,421.6297792875097
6,Gallatin,2006,90278097.05998006,53464851.66558004,1074.9440019525155,636.6075879403224,0.01721660838654832,30031,Bozeman,0.5922239547213585,36813245.39440002,438.336414012193
6,Gallatin,2007,100756987.78722002,59842214.47304996,1163.2069705289773,690.8590911227195,0.01795767094057322,30031,Bozeman,0.593926195961967,40914773.314170055,472.3478794062578
6,Gallatin,2008,112651497.38460998,70845918.11253008,1266.7149888072909,796.6302131126038,0.020965181326724137,30031,Bozeman,0.628894597562702,41805579.2720799,470.0847756946871
6,Gallatin,2009,117731045.25464,69712415.10869996,1320.0471509820939,781.6432339769244,0.022167893031999064,30031,Bozeman,0.5921328138888028,48018630.145940036,538.4039170051694
6,Gallatin,2010,123178956.81169006,77288636.02870004,1373.9830767274216,862.105676776612,0.023306434827134622,30031,Bozeman,0.627449996567637,45890320.78299002,511.8773999508096
6,Gallatin,2011,125461055.32561988,79378618.78298004,1373.2001152053313,868.8172451182089,0.022145951216396894,30031,Bozeman,0.6326952900002465,46082436.54263984,504.38287008712234
6,Gallatin,2012,129099819.68996014,82061525.56714998,1394.6936713656364,886.5286616663964,0.020866008583522867,30031,Bozeman,0.6356439982970151,47038294.122810155,508.16500969924004
6,Gallatin,2013,138233258.5524401,88051114.33443005,1458.2644135372877,928.877810961042,0.021312296672716988,30031,Bozeman,0.6369748876391207,50182144.21801005,529.3866025762458
6,Gallatin,2014,144397411.16562036,93609890.77034023,1480.8775809740775,960.0226727072675,0.020661511421968818,30031,Bozeman,0.6482795641188605,50787520.39528012,520.8549082668101
6,Gallatin,2015,148726010.28449994,94425364.45897974,1474.4910106924033,936.1466149047225,0.019087156249875885,30031,Bozeman,0.6348947590159396,54300645.8255202,538.3443957876808
6,Gallatin,2016,155471691.2659808,97798963.74561995,1484.3866721340946,933.7486274859168,0.018496765158688977,30031,Bozeman,0.6290467605340807,57672727.52036086,550.6380446481778
6,Gallatin,2017,170938119.33948976,111408912.22103974,1573.2046029624664,1025.3360350191406,0.01959114618222841,30031,Bozeman,0.6517499587074391,59529207.118450016,547.8685679433258
6,Gallatin,2018,186987083.97247016,122375752.80783997,1671.377989671334,1093.8517001666128,0.01998502994638737,30031,Bozeman,0.654460993818467,64611331.16463019,577.5262895047213
50,Garfield,2002,2223398.050049998,329760.1839479999,1767.4070350158966,262.1305118823529,0.0127804117490117,30033,Plains,0.14831360670689828,1893637.866101998,1505.2765231335436
50,Garfield,2003,2200247.409730001,339257.46089000005,1754.583261347688,270.54023994417867,0.010695043059487408,30033,Plains,0.15419059665277887,1860989.948840001,1484.0430214035093
50,Garfield,2004,2182952.9771799995,339913.35601,1766.1431854207115,275.01080583333334,0.011176213454659039,30033,Plains,0.15571263309991665,1843039.6211699995,1491.1323795873782
50,Garfield,2005,2075981.9531500007,315326.1333199999,1727.1064502079873,262.3345535108152,0.009019110271723583,30033,Plains,0.15189252143619955,1760655.8198300009,1464.771896697172
50,Garfield,2006,2119099.6500999997,333871.45201,1718.6534064071368,270.779766431468,0.011559445071841567,30033,Plains,0.15755344586756206,1785228.1980899996,1447.8736399756688
50,Garfield,2007,2395061.904309998,372338.07034,1940.8929532495931,301.73263398703403,0.011174947337555148,30033,Plains,0.1554607292905309,2022723.8339699977,1639.1603192625591
50,Garfield,2008,2676308.1957199997,419602.78747999994,2221.0026520497922,348.2180808962655,0.012334003159318046,30033,Plains,0.15678418059289145,2256705.40824,1872.7845711535267
50,Garfield,2009,2839349.2088500015,376427.52427,2289.7977490725816,303.57058408870967,0.012251107344594154,30033,Plains,0.13257528277842984,2462921.6845800015,1986.227164983872
50,Garfield,2010,2759794.7599400003,384833.69666,2315.264060352349,322.84706095637586,0.01030868973935871,30033,Plains,0.13944286808790324,2374961.0632800004,1992.4169993959733
50,Garfield,2011,2810163.334266002,385288.10971899994,2240.9595967033506,307.2472964266347,0.008833641547115736,30033,Plains,0.1371052369166417,2424875.224547002,1933.712300276716
50,Garfield,2012,2725615.8814100013,378569.07499,2191.00955097267,304.3159766800643,0.00827003396954736,30033,Plains,0.13889303976103948,2347046.806420001,1886.6935742926055
50,Garfield,2013,2639368.30544,373352.95181999996,2104.759414226475,297.72962665071765,0.006873719563664481,30033,Plains,0.14145541986333718,2266015.3536199997,1807.0297875757576
50,Garfield,2014,2719381.674490002,422169.08743,2132.848372149021,331.1130097490196,0.007882759866868325,30033,Plains,0.15524451436526446,2297212.587060002,1801.7353624000016
50,Garfield,2015,2697187.729289999,593885.8919700001,2100.613496331775,462.5279532476636,0.010068251652426,30033,Plains,0.22018708061019288,2103301.837319999,1638.0855430841114
50,Garfield,2016,2729648.2370100077,601944.68769,2102.964743459174,463.74783335130974,0.0118039942678694,30033,Plains,0.22052097392203035,2127703.5493200077,1639.2169101078641
50,Garfield,2017,2948068.120189999,639892.2253200001,2288.87276412267,496.81073394409947,0.014059239471810873,30033,Plains,0.2170547623841066,2308175.894869999,1792.0620301785707
50,Garfield,2018,3406431.5911599994,735399.0783500003,2686.460245394321,579.967727405363,0.01598103045287612,30033,Plains,0.21588546802420103,2671032.5128099993,2106.4925179889583
38,Glacier,2002,9246600.894423997,1894990.1428799997,705.7935191530415,144.6446945179757,0.007748886292700878,30035,Plains,0.20493910838335638,7351610.751543997,561.1488246350658
38,Glacier,2003,9801191.51917,1936733.5560700002,744.3189185274908,147.07879374772176,0.007312871427810859,30035,Plains,0.1976018479265478,7864457.963099999,597.2401247797691
38,Glacier,2004,9224001.499705998,1719620.5164100002,688.9753136918134,128.44491458096803,0.005641447929459778,30035,Plains,0.18642890685401672,7504380.983295998,560.5303991108453
38,Glacier,2005,15484100.761749996,2419207.44475,1167.3779223273518,182.3889810577503,0.0074631423482357144,30035,Plains,0.15623816209760855,13064893.316999996,984.9889412696016
38,Glacier,2006,10518975.153200002,1870004.5850499999,793.8849172226417,141.13242151320753,0.005411112096699519,30035,Plains,0.17777440842049344,8648970.568150003,652.7524957094341
38,Glacier,2007,12014972.17707,2030562.6769100002,911.6755578625085,154.0756261408301,0.005847889516775624,30035,Plains,0.1690026948864045,9984409.50016,757.5999317216784
38,Glacier,2008,12063869.70794,2174471.998569999,920.2738353756961,165.87626810359288,0.00578892834513585,30035,Plains,0.18024664151825517,9889397.70937,754.3975672721032
38,Glacier,2009,11751442.93694,1922851.78624,885.8316702050354,144.94586056384745,0.005027444659176775,30035,Plains,0.16362686663742576,9828591.1507,740.885809641188
38,Glacier,2010,13854240.77611,2215868.8264900004,1032.3577329441134,165.11690212295085,0.0055681111941491175,30035,Plains,0.15994155596826382,11638371.949620001,867.2408308211626
38,Glacier,2011,14083791.827449992,2112684.51413,1037.4036407962576,155.6190714591927,0.005024327545964123,30035,Plains,0.15000821795819758,11971107.313319992,881.7845693370649
38,Glacier,2012,14781663.474509992,2234779.973810001,1081.4796220741873,163.50453422666087,0.005211682720253173,30035,Plains,0.15118595939244134,12546883.500699991,917.9750878475264
38,Glacier,2013,15632728.083650002,2213491.9914700007,1133.4634631416766,160.49100866226803,0.00522554065471174,30035,Plains,0.14159345570560095,13419236.092180002,972.9724544794085
38,Glacier,2014,15627030.531559985,2241224.9981000004,1139.9103166941416,163.48566621197756,0.005334040178830676,30035,Plains,0.14341976190381628,13385805.533459984,976.424650482164
38,Glacier,2015,16960642.817519996,2812360.149219999,1242.902155761395,206.09410444232736,0.006652694680465532,30035,Plains,0.16581683722004267,14148282.668299997,1036.8080513190678
38,Glacier,2016,16866853.407882567,2777453.7942299997,1229.3624932859013,202.4383231946064,0.006355554982998178,30035,Plains,0.16466935041553052,14089399.613652568,1026.9241700912949
38,Glacier,2017,18256933.780309994,2902190.389009998,1335.0591429842775,212.22598822742216,0.00653702431516661,30035,Plains,0.15896373530915664,15354743.391299997,1122.8331547568553
38,Glacier,2018,17997908.242780007,2928791.2372999997,1309.2244302596935,213.04948259983993,0.006182797629934557,30035,Plains,0.1627295348877504,15069117.005480008,1096.1749476598536
53,Golden Valley,2002,1874099.2220320015,201244.63992699992,1851.8767016126496,198.85833984881415,0.010506663878406595,30037,Plains,0.10738206257233243,1672854.5821050014,1653.0183617638354
53,Golden Valley,2003,1836501.6957509997,208051.920546,1872.0710456177367,212.0814684464832,0.009392015192578549,30037,Plains,0.11328708327760156,1628449.7752049998,1659.9895771712536
53,Golden Valley,2004,1891977.502820124,232835.7258265789,1890.0874154047192,232.60312270387504,0.009723772220780075,30037,Plains,0.12306474335953842,1659141.776993545,1657.4842927008442
53,Golden Valley,2005,2090107.1359299996,261771.68448,2061.249640956607,258.15747976331363,0.009387544718665949,30037,Plains,0.12524318968152984,1828335.4514499996,1803.0921611932934
53,Golden Valley,2006,2132575.51449,282342.03540000005,2191.7528412024667,290.17680924974314,0.010239801088020892,30037,Plains,0.13239485939963136,1850233.47909,1901.5760319527235
53,Golden Valley,2007,2315109.65495,310856.79049,2401.566032105809,322.4655503008299,0.009827599206158515,30037,Plains,0.1342730310097185,2004252.8644599998,2079.100481804979
53,Golden Valley,2008,2227096.972570001,306131.34370000014,2502.3561489550575,343.96780191011254,0.008332145115810678,30037,Plains,0.1374575725576664,1920965.628870001,2158.388347044945
53,Golden Valley,2009,2334972.778649999,303396.26898,2603.091169063544,338.2344135785953,0.01002962872661157,30037,Plains,0.12993567708974033,2031576.509669999,2264.8567554849487
53,Golden Valley,2010,2409016.96099,303213.35611999995,2740.6336302502846,344.9526235722411,0.009219854535834827,30037,Plains,0.12586601133575773,2105803.60487,2395.6810066780436
53,Golden Valley,2011,2350663.1005200003,274362.3471,2832.124217493976,330.5570446987952,0.007460364017293887,30037,Plains,0.11671700084938039,2076300.7534200004,2501.567172795181
53,Golden Valley,2012,2297925.8047400005,275352.1258900001,2778.6285426118507,332.95299382104,0.006944042717827153,30037,Plains,0.11982637791090686,2022573.6788500005,2445.675548790811
53,Golden Valley,2013,2467413.077859999,280997.09573999996,2916.56392182033,332.1478673049645,0.006642015216281378,30037,Plains,0.11388328053432799,2186415.9821199994,2584.4160545153654
53,Golden Valley,2014,2488322.5404399997,287007.9417100001,2958.7663976694407,341.26984745541034,0.006961649931113108,30037,Plains,0.11534193700598383,2201314.5987299997,2617.4965502140303
53,Golden Valley,2015,2674136.2692799987,318997.00992,3269.1152436185803,389.97189476772616,0.007067932774688143,30037,Plains,0.1192897361232413,2355139.2593599986,2879.143348850854
53,Golden Valley,2016,2728952.531238761,316070.49409999995,3369.0771990601984,390.2104865432098,0.007662315008484848,30037,Plains,0.11582117698343591,2412882.037138761,2978.8667125169886
53,Golden Valley,2017,2993537.29617,373754.00311,3650.655239231707,455.79756476829266,0.010006800618741632,30037,Plains,0.12485363171796436,2619783.29306,3194.8576744634147
53,Golden Valley,2018,3050728.905129998,363641.4482499997,3693.3763984624675,440.24388407990284,0.008959554740434122,30037,Plains,0.11919821772380794,2687087.456879998,3253.1325143825648
46,Granite,2002,3554659.2366699995,1341900.04944,1217.766096837958,459.7122471531346,0.022327416339827957,30039,Mountains,0.377504553909671,2212759.1872299993,758.0538496848234
46,Granite,2003,3762757.7177299997,1434189.8511800002,1283.7795011020128,489.31758825656783,0.022158205502974124,30039,Mountains,0.3811539192178495,2328567.8665499995,794.4619128454449
46,Granite,2004,4019049.866539999,1574456.58585,1365.6302638600064,534.9835493883792,0.023531664163478207,30039,Mountains,0.391748457504323,2444593.280689999,830.6467144716272
46,Granite,2005,4797926.354660001,1929714.42965,1594.5252092588903,641.3142006148222,0.02645691449792975,30039,Mountains,0.4021975926695413,2868211.9250100004,953.2110086440681
46,Granite,2006,5000698.86954,2114667.8730800003,1659.7075570992367,701.8479499103884,0.027389942142838644,30039,Mountains,0.4228744677990423,2886030.99646,957.8596071888484
46,Granite,2007,5095728.111730002,2216400.50729,1676.7779242283652,729.3190218130965,0.026313670987652856,30039,Mountains,0.43495266205196553,2879327.604440002,947.4589024152688
46,Granite,2008,5185794.431070001,2342351.1906300006,1710.9186509633787,772.7981493335535,0.025665101906843738,30039,Mountains,0.4516860862428548,2843443.2404400003,938.1205016298252
46,Granite,2009,5126462.486569999,2382761.33465,1676.9586151684655,779.4443358357868,0.025955723081992572,30039,Mountains,0.46479640510239106,2743701.1519199987,897.5142793326787
46,Granite,2010,5314857.3362300005,2473351.96946,1725.6030312435066,803.0363537207792,0.025503995395497994,30039,Mountains,0.46536563692872857,2841505.3667700007,922.5666775227274
46,Granite,2011,5597159.188559998,2650816.311820001,1814.9024606225673,859.5383631063556,0.024740688342977685,30039,Mountains,0.47360030731982566,2946342.876739997,955.3640975162117
46,Granite,2012,5663478.8749,2600746.2061599996,1858.7065555956679,853.5432248638003,0.022406704627896956,30039,Mountains,0.459213544114424,3062732.6687400006,1005.1633307318675
46,Granite,2013,6118450.394120001,2834456.1135399994,1990.3872459726745,922.0742073975274,0.024472519154737436,30039,Mountains,0.4632637238121583,3283994.280580002,1068.313038575147
46,Granite,2014,6034387.3116299985,2865603.148339999,1915.0705527229445,909.4265783370355,0.023982551644446667,30039,Mountains,0.4748788899938786,3168784.1632899996,1005.643974385909
46,Granite,2015,6387433.4322500015,3333965.912980001,2014.9632278391173,1051.7242627697165,0.025447790377827992,30039,Mountains,0.521957050252279,3053467.5192700005,963.2389650694008
46,Granite,2016,6989230.875249907,3291685.2179700015,2125.0321907114344,1000.8164238279116,0.02491077742354643,30039,Mountains,0.47096530029168676,3697545.657279906,1124.2157668835227
46,Granite,2017,7130498.08177,3400767.4823100017,2123.435998144729,1012.7359983055395,0.02430056937897476,30039,Mountains,0.47693266912229937,3729730.5994599983,1110.6999998391898
46,Granite,2018,7313484.371519998,3428418.7853300013,2165.0338577619887,1014.9256321284788,0.023176423407018334,30039,Mountains,0.468780489732209,3885065.5861899965,1150.1082256335098
12,Hill,2002,13233164.376355989,4424588.102939998,819.9494625662054,274.15503457091506,0.011090110467632655,30041,Plains,0.3343560147144787,8808576.27341599,545.7944279952903
12,Hill,2003,13698246.723060006,4569915.51336,856.7830074468355,285.8340951563673,0.010171370764135573,30041,Plains,0.3336131700465636,9128331.209700007,570.9489122904682
12,Hill,2004,14609963.632530006,4839027.706479999,916.1574987477272,303.44439120085275,0.010302884123514669,30041,Plains,0.3312142198427927,9770935.926050007,612.7131075468744
12,Hill,2005,15007994.940000005,4888677.437709999,945.6833610586015,308.0452071650913,0.0099468694241463,30041,Plains,0.3257382120166145,10119317.502290007,637.6381538935102
12,Hill,2006,15461686.980770001,4951401.004230001,967.5043477110319,309.8304864670547,0.009775486077782957,30041,Plains,0.320236789839825,10510285.97654,657.6738612439772
12,Hill,2007,15843301.258050008,5029418.589480001,988.291513820099,313.73080840122265,0.009378974104101864,30041,Plains,0.3174476397035337,10813882.668570008,674.5607054188763
12,Hill,2008,16942108.188059993,5742701.331270001,1066.2790728214484,361.4262276587577,0.010279273792789279,30041,Plains,0.3389602561573293,11199406.856789991,704.8528451626908
12,Hill,2009,17075172.330400005,5163144.726849999,1068.4670753019213,323.0802031693886,0.009531232189389855,30041,Plains,0.3023773129163521,11912027.603550006,745.3868721325327
12,Hill,2010,18647788.014610004,5836359.901730001,1154.4473481464745,361.317396256423,0.01014692647014439,30041,Plains,0.31297867056175144,12811428.112880003,793.1299518900514
12,Hill,2011,18926459.04089001,5528510.54575,1154.4043330826476,337.20710861543154,0.008485036751411995,30041,Plains,0.2921048535178096,13397948.495140009,817.1972244672161
12,Hill,2012,19344279.229399994,5651745.18891,1179.6011482041583,344.6396236910787,0.008546920488143109,30041,Plains,0.29216623281162707,13692534.040489994,834.9615245130797
12,Hill,2013,19982539.906979978,5618264.614710002,1208.1342144486082,339.6774253149941,0.008496186294397594,30041,Plains,0.2811586835739295,14364275.292269975,868.4567891336142
12,Hill,2014,20225924.55639001,5957464.900770006,1225.2937878712069,360.9053674665297,0.00900642948830481,30041,Plains,0.29454598647199315,14268459.655620005,864.3884204046772
12,Hill,2015,20642600.374549996,6306079.11563,1255.7090075156636,383.6047883466147,0.009272309454857975,30041,Plains,0.3054886013006717,14336521.258919995,872.104219169049
12,Hill,2016,20926493.96138126,6287483.48492999,1273.1334161575264,382.52013657784204,0.009107833387311708,30041,Plains,0.30045565666820295,14639010.47645127,890.6132795796843
12,Hill,2017,23639644.6862,7240768.290029998,1435.9256931421976,439.8207064344286,0.010301146080118477,30041,Plains,0.30629767858807566,16398876.396170001,996.1049867077691
12,Hill,2018,23943456.36799003,7212711.660829997,1464.7003344950163,441.2254028769803,0.009801384806131914,30041,Plains,0.3012393678663979,16730744.707160035,1023.474931618036
51,Jefferson,2002,7921930.966507009,3700478.074138998,778.1093179949916,363.4690181847557,0.014080859636300324,30043,Mountains,0.4671181924942521,4221452.892368011,414.64029981023583
51,Jefferson,2003,8093322.509579995,4169081.7160500004,788.6691200136421,406.2640534057689,0.01492299440550805,30043,Mountains,0.5151261068757725,3924240.7935299943,382.4050666078732
51,Jefferson,2004,9430275.611629993,4460622.80163,897.1815823071062,424.3766341575492,0.015003978531934501,30043,Mountains,0.47301086260181907,4969652.809999993,472.804948149557
51,Jefferson,2005,9315337.632249996,4897447.35188,869.8606435941728,457.320697719675,0.015346341755909855,30043,Mountains,0.5257401873363002,4417890.280369996,412.53994587449773
51,Jefferson,2006,9933946.954440009,5059169.637850001,919.7247434904184,468.39826292472935,0.01465903355571782,30043,Mountains,0.509280919361945,4874777.316590007,451.32648056568905
51,Jefferson,2007,10614004.31354,5515535.919260001,961.4134341974639,499.5956448605073,0.014638183818774866,30043,Mountains,0.5196470395460439,5098468.39428,461.81778933695654
51,Jefferson,2008,12290076.60065402,5703068.921153997,1097.0344194103384,509.06622522127975,0.014040189763449165,30043,Mountains,0.4640385171277538,6587007.679500024,587.9681941890586
51,Jefferson,2009,13093909.177200008,6073055.83952,1152.2271363252382,534.4118126997536,0.015063188513884893,30043,Mountains,0.46380769542031125,7020853.337680008,617.8153236254847
51,Jefferson,2010,12460270.062449994,6754444.948346,1092.2396618557148,592.079676397791,0.015689038716775062,30043,Mountains,0.5420785355769336,5705825.114103993,500.15998545792377
51,Jefferson,2011,11950315.66221,6763285.494770003,1050.5772010734067,594.5745489907695,0.014622371510539862,30043,Mountains,0.5659503636508336,5187030.167439998,456.00265208263727
51,Jefferson,2012,13334970.895784091,6656649.530780003,1178.209126681754,588.1471576939391,0.013970030180337682,30043,Mountains,0.4991874060171014,6678321.365004088,590.0619689878149
51,Jefferson,2013,14786634.10116,6824953.499710001,1290.7327253107542,595.7536225305518,0.01427611448519876,30043,Mountains,0.461562344277836,7961680.601449998,694.9791027802024
51,Jefferson,2014,15065043.039559985,7338874.66102,1309.7759554477468,638.0520484280995,0.014796177930193269,30043,Mountains,0.4871459471936797,7726168.378539984,671.7239070196473
51,Jefferson,2015,14658075.537620008,7586150.2794699995,1266.4658318316924,655.4475790107136,0.014725871052123814,30043,Mountains,0.5175406730576682,7071925.2581500085,611.0182528209788
